path,hasLower,hasNums,hasBrackets,min_y,max_y
fonts/Hand Drawn Shapes.ttf,TRUE,TRUE,TRUE,251,354
fonts/Handlee-Regular.ttf,TRUE,TRUE,TRUE,263,368
fonts/handmedo.ttf,TRUE,TRUE,TRUE,253,353
fonts/handmeds.ttf,TRUE,TRUE,TRUE,253,353
fonts/HandTextur.ttf,TRUE,TRUE,TRUE,264,366
fonts/handwritten-pittorifamosi-02.ttf,TRUE,TRUE,TRUE,250,355
fonts/Handylinedfont.ttf,TRUE,TRUE,TRUE,252,357
fonts/hankenround-Regular.ttf,TRUE,TRUE,TRUE,260,360
fonts/HansaGotisch.ttf,TRUE,TRUE,TRUE,264,367
fonts/Hansa.ttf,TRUE,TRUE,TRUE,250,340
fonts/Hansen-Shadow.ttf,TRUE,TRUE,TRUE,256,367
fonts/Hansen.ttf,TRUE,TRUE,TRUE,256,360
fonts/HappyCampersNF.otf,TRUE,TRUE,TRUE,264,363
fonts/HappyCampersNF.ttf,TRUE,TRUE,TRUE,264,362
fonts/HappyDay-Regular.ttf,TRUE,FALSE,FALSE,253,347
fonts/HappyDaySchool-Black.ttf,FALSE,TRUE,FALSE,256,323
fonts/HappyDaySchoolOpposed-Black.ttf,FALSE,TRUE,FALSE,256,323
fonts/HappyDaySchoolOpposed.ttf,FALSE,TRUE,FALSE,256,323
fonts/HappyDaySchool.ttf,FALSE,TRUE,FALSE,256,323
fonts/HappyEaster.ttf,TRUE,TRUE,TRUE,285,375
fonts/HappyMonkey-Regular.ttf,TRUE,TRUE,TRUE,270,370
fonts/happy-times-at-the-ikob_italic.ttf,TRUE,TRUE,TRUE,261,350
fonts/happy-times-at-the-ikob_italic-webfont.woff,TRUE,TRUE,TRUE,273,362
fonts/happy-times-at-the-ikob.ttf,TRUE,TRUE,TRUE,261,350
fonts/happy-times-at-the-ikob-webfont.woff,TRUE,TRUE,TRUE,273,362
fonts/HardlyWorthIt.ttf,TRUE,TRUE,FALSE,269,368
fonts/Hardman.ttf,TRUE,TRUE,TRUE,258,338
fonts/Hari Hujan.ttf,TRUE,TRUE,TRUE,244,355
fonts/Harmaa Perkele.ttf,TRUE,TRUE,TRUE,260,361
fonts/Harrowgate.ttf,TRUE,TRUE,TRUE,265,362
fonts/HarryPiel.ttf,FALSE,TRUE,TRUE,260,342
fonts/Harting Plain.ttf,TRUE,TRUE,FALSE,250,352
fonts/Hashed.ttf,TRUE,TRUE,FALSE,264,340
fonts/hassle.ttf,TRUE,TRUE,TRUE,251,350
fonts/Hattori Hanzo Italic.otf,TRUE,TRUE,TRUE,248,347
fonts/Hattori Hanzo.otf,TRUE,TRUE,TRUE,248,347
fonts/Haunting Attraction.ttf,FALSE,TRUE,TRUE,244,335
fonts/Havelseen.ttf,TRUE,TRUE,TRUE,254,359
fonts/HAWAIIAH.TTF,TRUE,TRUE,FALSE,251,370
fonts/HazardSigns.ttf,TRUE,TRUE,TRUE,280,351
fonts/Haziness Book.ttf,TRUE,TRUE,FALSE,260,348
fonts/Haziness.ttf,TRUE,TRUE,FALSE,260,348
fonts/hbevel.ttf,TRUE,TRUE,TRUE,250,347
fonts/hdmaker.ttf,TRUE,TRUE,FALSE,249,357
fonts/headache.ttf,TRUE,TRUE,FALSE,251,357
fonts/Headed.ttf,FALSE,FALSE,FALSE,255,323
fonts/Headhunter.ttf,FALSE,FALSE,FALSE,251,358
fonts/HeadlandOne-Regular.ttf,TRUE,TRUE,TRUE,255,374
fonts/Headline Font.ttf,FALSE,TRUE,TRUE,238,341
fonts/Headlinetext.ttf,TRUE,TRUE,TRUE,266,370
fonts/HeadofIdol.ttf,FALSE,FALSE,FALSE,240,324
fonts/Heart Breaking Bad.otf,TRUE,TRUE,TRUE,259,336
fonts/hearts_brk.ttf,FALSE,TRUE,TRUE,250,349
fonts/heart sweet heart.ttf,FALSE,TRUE,TRUE,281,347
fonts/HeavyEquipment.otf,FALSE,TRUE,FALSE,254,340
fonts/HeavyEquipment.ttf,FALSE,TRUE,FALSE,254,340
fonts/heavy heap.ttf,TRUE,TRUE,TRUE,266,361
fonts/HeavyTrippNF.otf,TRUE,TRUE,TRUE,272,372
fonts/HeavyTrippNF.ttf,TRUE,TRUE,TRUE,271,372
fonts/hectic.ttf,TRUE,TRUE,FALSE,251,358
fonts/Heebo-Black.ttf,TRUE,TRUE,TRUE,271,375
fonts/Heebo-Bold.ttf,TRUE,TRUE,TRUE,272,376
fonts/Heebo-ExtraBold.ttf,TRUE,TRUE,TRUE,272,376
fonts/Heebo-Light.ttf,TRUE,TRUE,TRUE,273,377
fonts/Heebo-Medium.ttf,TRUE,TRUE,TRUE,272,376
fonts/Heebo-Regular.ttf,TRUE,TRUE,TRUE,273,377
fonts/Heebo-Thin.ttf,TRUE,TRUE,TRUE,273,377
fonts/HEIDH___.ttf,TRUE,TRUE,TRUE,276,421
fonts/Helloweenversion2.ttf,TRUE,FALSE,FALSE,250,330
fonts/Helmet-Regular.ttf,TRUE,TRUE,TRUE,270,351
fonts/helsinki.ttf,FALSE,TRUE,FALSE,266,350
fonts/Helvetica Verbundene.ttf,TRUE,TRUE,TRUE,252,380
fonts/Helveticrap.ttf,TRUE,TRUE,TRUE,250,340
fonts/HelvetidoodlebyEdT.ttf,TRUE,TRUE,TRUE,239,351
fonts/hemigraphy-Regular.otf,TRUE,TRUE,TRUE,266,355
fonts/hemi head bd it.ttf,TRUE,TRUE,TRUE,263,365
fonts/HennyPenny-Regular.otf,TRUE,TRUE,TRUE,252,413
fonts/HennyPenny-Regular.ttf,TRUE,TRUE,TRUE,252,413
fonts/HenriDidot.otf,TRUE,TRUE,FALSE,255,358
fonts/Hentimps_Circlet.ttf,TRUE,TRUE,TRUE,243,373
fonts/HeraldSquareNF.otf,TRUE,TRUE,TRUE,270,363
fonts/HeraldSquareNF.ttf,TRUE,TRUE,TRUE,270,363
fonts/HeraldSquareTwoNF.otf,TRUE,TRUE,TRUE,269,363
fonts/HeraldSquareTwoNF.ttf,TRUE,TRUE,TRUE,268,364
fonts/Hercules.ttf,TRUE,TRUE,TRUE,267,367
fonts/HerkulesContour.ttf,TRUE,TRUE,TRUE,262,352
fonts/HerkulesShadow.ttf,TRUE,TRUE,TRUE,263,359
fonts/Herkules.ttf,TRUE,TRUE,TRUE,262,353
fonts/HermeneusOne-Regular.ttf,TRUE,TRUE,TRUE,268,367
fonts/Herne-Bold-Italic.otf,TRUE,TRUE,FALSE,251,331
fonts/Herne-Bold.otf,TRUE,TRUE,FALSE,251,331
fonts/HerneCapitals.ttf,FALSE,FALSE,FALSE,250,322
fonts/Herne-Italic.otf,FALSE,TRUE,FALSE,251,328
fonts/Herne-Regular.otf,FALSE,TRUE,FALSE,251,328
fonts/Herold.ttf,TRUE,TRUE,TRUE,267,381
fonts/HerrVonMuellerhoff-Regular.otf,TRUE,TRUE,TRUE,258,392
fonts/HerrVonMuellerhoff-Regular.ttf,TRUE,TRUE,TRUE,258,392
fonts/HerzogVonGraf ExtraTall_meg.ttf,TRUE,TRUE,FALSE,304,402
fonts/HerzogVonGraf_meg.ttf,TRUE,TRUE,FALSE,262,346
fonts/HerzogVonGraf Tall_meg.ttf,TRUE,TRUE,FALSE,276,368
fonts/Hesitation Italic.ttf,FALSE,TRUE,FALSE,247,334
fonts/Hesitation Shadow Italic.ttf,FALSE,TRUE,FALSE,244,338
fonts/Hesitation Shadow.ttf,FALSE,TRUE,FALSE,244,338
fonts/Hesitation.ttf,FALSE,TRUE,FALSE,247,334
fonts/hetilica.ttf,FALSE,TRUE,TRUE,247,338
fonts/HEXAGON_.TTF,TRUE,FALSE,FALSE,250,329
fonts/hexatus.ttf,FALSE,TRUE,TRUE,256,352
fonts/HeyYou.otf,FALSE,TRUE,FALSE,221,324
fonts/H.H. Samuel-font-defharo.ttf,TRUE,TRUE,TRUE,260,373
fonts/hiero-0924.ttf,TRUE,TRUE,TRUE,266,347
fonts/hieros-0926.ttf,TRUE,TRUE,TRUE,271,347
fonts/Higher.ttf,FALSE,TRUE,FALSE,250,324
fonts/HighFiveJiveNF.otf,TRUE,TRUE,TRUE,267,364
fonts/HighFiveJiveNF.ttf,TRUE,TRUE,TRUE,265,364
fonts/HighFiveNF.otf,TRUE,TRUE,TRUE,276,371
fonts/HighFiveNF.ttf,TRUE,TRUE,TRUE,275,371
fonts/high_sans_serif_7.ttf,TRUE,TRUE,TRUE,262,330
fonts/High Summit.otf,TRUE,TRUE,TRUE,251,392
fonts/High Summit.ttf,TRUE,TRUE,TRUE,251,392
fonts/highway to heck.ttf,TRUE,TRUE,TRUE,272,370
fonts/hillock.ttf,TRUE,TRUE,FALSE,250,350
fonts/HiLo-Deco.ttf,TRUE,TRUE,TRUE,271,366
fonts/Hind-Bold.ttf,TRUE,TRUE,TRUE,282,375
fonts/HindItal.ttf,TRUE,TRUE,TRUE,258,360
fonts/Hind-Light.ttf,TRUE,TRUE,TRUE,280,368
fonts/Hind-Medium.ttf,TRUE,TRUE,TRUE,281,370
fonts/Hind-Regular.ttf,TRUE,TRUE,TRUE,280,369
fonts/Hindscap.ttf,TRUE,TRUE,TRUE,258,360
fonts/Hind-Semibold.ttf,TRUE,TRUE,TRUE,280,371
fonts/Hindsightrg2.ttf,TRUE,TRUE,TRUE,258,360
fonts/hinwil.ttf,TRUE,TRUE,TRUE,279,383
fonts/hipch___.ttf,TRUE,TRUE,TRUE,276,362
fonts/histry_h.ttf,FALSE,TRUE,TRUE,262,298
fonts/histry.ttf,FALSE,TRUE,TRUE,255,305
fonts/histry_v.ttf,FALSE,TRUE,TRUE,255,305
fonts/Hitch-hike.otf,TRUE,TRUE,TRUE,258,388
fonts/Hitchhiker b.ttf,TRUE,TRUE,FALSE,216,380
fonts/Hitchhiker.ttf,TRUE,TRUE,FALSE,216,380
fonts/hitroad.ttf,TRUE,TRUE,TRUE,257,343
fonts/HKGrotesk-BoldItalic.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-BoldItalic.woff,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-BoldLegacyItalic.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-BoldLegacyItalic.woff,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-BoldLegacy.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-BoldLegacy.woff,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-Bold.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-Bold.woff,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-Italic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-Italic.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-LegacyItalic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-LegacyItalic.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-LightItalic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-LightItalic.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-LightLegacyItalic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-LightLegacyItalic.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-LightLegacy.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-LightLegacy.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-Light.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-Light.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-MediumItalic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-MediumItalic.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-MediumLegacyItalic.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-MediumLegacyItalic.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-MediumLegacy.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-MediumLegacy.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-Medium.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-Medium.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-RegularLegacy.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-RegularLegacy.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-Regular.ttf,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-Regular.woff,TRUE,TRUE,TRUE,266,365
fonts/HKGrotesk-SemiBoldItalic.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-SemiBoldItalic.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-SemiBoldLegacyItalic.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-SemiBoldLegacyItalic.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-SemiBoldLegacy.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-SemiBoldLegacy.woff,TRUE,TRUE,TRUE,265,365
fonts/HKGrotesk-SemiBold.ttf,TRUE,TRUE,TRUE,264,365
fonts/HKGrotesk-SemiBold.woff,TRUE,TRUE,TRUE,265,365
fonts/HKIMETRO.TTF,FALSE,TRUE,TRUE,250,342
fonts/HKINIGHT.TTF,FALSE,TRUE,FALSE,251,349
fonts/HKVenetian-Italic.ttf,TRUE,TRUE,TRUE,277,370
fonts/HKVenetian-Italic.woff,TRUE,TRUE,TRUE,278,370
fonts/HKVenetian-Regular.ttf,TRUE,TRUE,TRUE,277,369
fonts/HKVenetian-Regular.woff,TRUE,TRUE,TRUE,278,369
fonts/HobbyHorseNF.otf,TRUE,TRUE,TRUE,268,363
fonts/HobbyHorseNF.ttf,TRUE,TRUE,TRUE,266,363
fonts/Hobby-of-night.ttf,TRUE,TRUE,TRUE,280,373
fonts/hockey.ttf,TRUE,TRUE,TRUE,252,348
fonts/Hoedown-Shadow.ttf,TRUE,TRUE,TRUE,257,360
fonts/Hoedown.ttf,TRUE,TRUE,TRUE,257,358
fonts/hoffm___.ttf,TRUE,TRUE,FALSE,259,347
fonts/Hofstaetten.ttf,TRUE,TRUE,TRUE,246,348
fonts/HokjesgeestCubeLeft.otf,FALSE,TRUE,FALSE,284,352
fonts/HokjesgeestCubeRight.otf,FALSE,TRUE,FALSE,284,352
fonts/HokjesgeestCubeTopCCW.otf,FALSE,TRUE,FALSE,261,332
fonts/HokjesgeestCubeTopCW.otf,FALSE,TRUE,FALSE,261,332
fonts/Hokjesgeest.otf,FALSE,TRUE,FALSE,259,353
fonts/Hole-Hearted.ttf,TRUE,TRUE,TRUE,272,365
fonts/Holidayfont.ttf,FALSE,FALSE,FALSE,257,364
fonts/Holitter_Circle.ttf,TRUE,TRUE,TRUE,254,361
fonts/Holitter_Gothic(BETA).ttf,TRUE,TRUE,TRUE,252,366
fonts/Holitter_Gothic.ttf,TRUE,TRUE,TRUE,252,366
fonts/Holitter Halfimp.ttf,TRUE,TRUE,TRUE,253,361
fonts/Holitter Hollow.ttf,TRUE,TRUE,TRUE,258,361
fonts/Holitter_Lines.ttf,TRUE,TRUE,TRUE,253,361
fonts/Holitter_Phosphore.ttf,FALSE,TRUE,TRUE,251,360
fonts/holitter_Plan.ttf,TRUE,TRUE,TRUE,257,362
fonts/Holitter_Shadow.ttf,TRUE,TRUE,FALSE,259,361
fonts/Holitter_Tittanium_final_ED.ttf,TRUE,TRUE,TRUE,265,388
fonts/Holitter_Tittan.ttf,TRUE,TRUE,TRUE,265,388
fonts/Holla.ttf,TRUE,TRUE,TRUE,259,348
fonts/HollywoodActors.ttf,FALSE,FALSE,FALSE,257,324
fonts/holsb___.ttf,TRUE,TRUE,TRUE,262,362
fonts/holstein.ttf,TRUE,TRUE,TRUE,262,362
fonts/HoltwoodOneSC.ttf,TRUE,TRUE,TRUE,289,391
fonts/Holtzschue.ttf,FALSE,TRUE,FALSE,250,337
fonts/HolyRavioliNF.otf,TRUE,TRUE,TRUE,269,354
fonts/HolyRavioliNF.ttf,TRUE,TRUE,TRUE,270,354
fonts/holyuni.ttf,TRUE,TRUE,TRUE,264,370
fonts/HomemadeApple.ttf,TRUE,TRUE,TRUE,278,463
fonts/Homenaje-Regular.ttf,TRUE,TRUE,TRUE,265,355
fonts/homespun.ttf,TRUE,TRUE,TRUE,260,349
fonts/home sweet home outline.ttf,FALSE,TRUE,TRUE,280,358
fonts/home sweet home.ttf,FALSE,TRUE,TRUE,281,355
fonts/HOMOARAK.TTF,FALSE,TRUE,FALSE,250,329
fonts/HoneyScript-Light.ttf,TRUE,TRUE,TRUE,271,381
fonts/HoneyScript-SemiBold.ttf,TRUE,TRUE,TRUE,271,380
fonts/hooked up 101.ttf,TRUE,TRUE,TRUE,267,368
fonts/HookedUp.ttf,TRUE,TRUE,TRUE,242,329
fonts/Horbse Textured.ttf,TRUE,TRUE,TRUE,252,343
fonts/HornswoggledNF.otf,TRUE,TRUE,TRUE,265,365
fonts/HornswoggledNF.ttf,TRUE,TRUE,TRUE,264,365
fonts/Horoscopicus.ttf,FALSE,FALSE,FALSE,257,324
fonts/HorrorDingbats.ttf,FALSE,FALSE,FALSE,251,370
fonts/horsepower.ttf,TRUE,TRUE,TRUE,271,368
fonts/HorstRegular.ttf,FALSE,FALSE,FALSE,258,354
fonts/hothead_.ttf,TRUE,TRUE,TRUE,255,356
fonts/Hours.ttf,FALSE,TRUE,FALSE,251,327
fonts/Houtsneeletter-Regular.ttf,TRUE,TRUE,TRUE,275,378
fonts/Houtsneeletter-Shadow.ttf,TRUE,TRUE,TRUE,273,386
fonts/Hoven Regular.ttf,TRUE,TRUE,FALSE,259,352
fonts/Hultog Italic.ttf,TRUE,TRUE,TRUE,250,380
fonts/Hultog.ttf,TRUE,TRUE,TRUE,250,364
fonts/HumanisticCursive.ttf,TRUE,TRUE,TRUE,263,362
fonts/Humanistic.ttf,TRUE,TRUE,TRUE,265,358
fonts/HumboldtFraktur-Bold.ttf,TRUE,TRUE,TRUE,272,372
fonts/HumboldtFraktur-Initialen.ttf,TRUE,FALSE,FALSE,243,344
fonts/HumboldtFraktur-Regular.ttf,TRUE,TRUE,TRUE,258,376
fonts/HumboldtFraktur-Zierbuchstaben.ttf,TRUE,TRUE,TRUE,258,376
fonts/Hunterz-Regular.otf,FALSE,TRUE,FALSE,250,349
fonts/HuntingStarRegular.ttf,TRUE,TRUE,TRUE,193,475
fonts/HuntingStarRegular.woff,TRUE,TRUE,TRUE,193,475
fonts/Hunt.ttf,FALSE,TRUE,FALSE,241,338
fonts/hurry up.ttf,TRUE,TRUE,TRUE,261,369
fonts/Hurryup.TTF,TRUE,TRUE,FALSE,250,370
fonts/Huruf Miranti.ttf,TRUE,TRUE,FALSE,264,371
fonts/Hurufo & Numero Bold Italic.ttf,TRUE,TRUE,TRUE,255,338
fonts/Hurufo & Numero Bold.ttf,TRUE,TRUE,TRUE,255,338
fonts/Hurufo & Numero Italic.ttf,TRUE,TRUE,TRUE,256,337
fonts/Hurufo & Numero Thin Italic.ttf,TRUE,TRUE,TRUE,258,336
fonts/Hurufo & Numero Thin.ttf,TRUE,TRUE,TRUE,258,336
fonts/Hurufo & Numero.ttf,TRUE,TRUE,TRUE,256,337
fonts/HutSutRalstonNF.otf,TRUE,TRUE,TRUE,265,377
fonts/HutSutRalstonNF.ttf,TRUE,TRUE,TRUE,265,377
fonts/huxtable.ttf,TRUE,TRUE,TRUE,269,368
fonts/HVD_Bodedo.ttf,TRUE,TRUE,TRUE,270,372
fonts/HVD_Peace.ttf,FALSE,TRUE,TRUE,243,331
fonts/HVD_Poster.ttf,TRUE,TRUE,TRUE,255,333
fonts/HVD_Rowdy.ttf,TRUE,TRUE,TRUE,246,330
fonts/HVD_Steinzeit.ttf,TRUE,TRUE,TRUE,240,356
fonts/hyde.ttf,TRUE,TRUE,TRUE,253,356
fonts/hydrogen.ttf,TRUE,TRUE,TRUE,256,357
fonts/hydrogen whiskey.otf,FALSE,TRUE,TRUE,257,364
fonts/HydrophiliaIced-Regular.otf,TRUE,TRUE,TRUE,278,377
fonts/HydrophiliaIced-Regular.ttf,TRUE,TRUE,TRUE,277,377
fonts/HydrophiliaLiquid-Regular.otf,TRUE,TRUE,TRUE,277,379
fonts/HydrophiliaLiquid-Regular.ttf,TRUE,TRUE,TRUE,277,379
fonts/HYPER3.TTF,TRUE,TRUE,TRUE,250,335
fonts/Hyperbola.ttf,TRUE,TRUE,TRUE,249,343
fonts/hyperion.ttf,TRUE,TRUE,TRUE,256,345
fonts/I am Hueca.otf,TRUE,TRUE,TRUE,276,390
fonts/I am Hueca.ttf,TRUE,TRUE,TRUE,276,390
fonts/I-AM-TELEFONO-ICONS-FONT.ttf,TRUE,TRUE,TRUE,251,361
fonts/ianfont.ttf,TRUE,TRUE,TRUE,248,361
fonts/iAWriterDuospace-BoldItalic.otf,TRUE,TRUE,TRUE,277,373
fonts/iAWriterDuospace-Bold.otf,TRUE,TRUE,TRUE,277,373
fonts/iAWriterDuospace-RegularItalic.otf,TRUE,TRUE,TRUE,277,373
fonts/iAWriterDuospace-Regular.otf,TRUE,TRUE,TRUE,277,373
fonts/IBAYO.ttf,FALSE,FALSE,FALSE,255,352
fonts/IBMPlexMono-BoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Bold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-ExtraLightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-ExtraLight.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Italic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-LightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Light.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-MediumItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Medium.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Regular.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-SemiBoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-SemiBold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-ThinItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexMono-Thin.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-BoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Bold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-BoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Bold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-ExtraLightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-ExtraLight.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Italic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-LightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Light.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-MediumItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Medium.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Regular.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-SemiBoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-SemiBold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-ThinItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSansCondensed-Thin.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-ExtraLightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-ExtraLight.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Italic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-LightItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Light.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-MediumItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Medium.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Regular.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-SemiBoldItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-SemiBold.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-ThinItalic.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSans-Thin.ttf,TRUE,TRUE,TRUE,277,373
fonts/IBMPlexSerif-BoldItalic.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-Bold.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-ExtraLightItalic.ttf,TRUE,TRUE,TRUE,276,373
fonts/IBMPlexSerif-ExtraLight.ttf,TRUE,TRUE,TRUE,276,373
fonts/IBMPlexSerif-Italic.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-LightItalic.ttf,TRUE,TRUE,TRUE,276,373
fonts/IBMPlexSerif-Light.ttf,TRUE,TRUE,TRUE,276,373
fonts/IBMPlexSerif-MediumItalic.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-Medium.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-Regular.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-SemiBoldItalic.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-SemiBold.ttf,TRUE,TRUE,TRUE,275,373
fonts/IBMPlexSerif-ThinItalic.ttf,TRUE,TRUE,TRUE,276,373
fonts/IBMPlexSerif-Thin.ttf,TRUE,TRUE,TRUE,276,373
fonts/icbmss20.ttf,FALSE,TRUE,FALSE,264,340
fonts/icbmss25.ttf,TRUE,TRUE,FALSE,263,340
fonts/Iceberg-Regular.ttf,TRUE,TRUE,TRUE,264,369
fonts/Icecreamer.ttf,FALSE,TRUE,FALSE,239,342
fonts/Iceland-Regular.ttf,TRUE,TRUE,TRUE,268,345
fonts/Icklips_.ttf,TRUE,TRUE,TRUE,266,383
fonts/icon-works-webfont.ttf,TRUE,TRUE,TRUE,250,350
fonts/IdeaArrows.ttf,TRUE,TRUE,TRUE,232,325
fonts/IdeaBanners.ttf,TRUE,TRUE,TRUE,238,324
fonts/IdeaBursts.ttf,TRUE,TRUE,TRUE,231,324
fonts/Idealist Sans Light.otf,TRUE,TRUE,TRUE,251,349
fonts/Idealist Sans Light.ttf,TRUE,TRUE,TRUE,251,349
fonts/Idealist Sans.otf,TRUE,TRUE,TRUE,252,349
fonts/Idealist Sans.ttf,TRUE,TRUE,TRUE,251,348
fonts/If.ttf,FALSE,TRUE,FALSE,244,368
fonts/Iglesia.ttf,TRUE,TRUE,TRUE,239,338
fonts/Ignorant.ttf,FALSE,TRUE,FALSE,239,343
fonts/IHateComicSans.ttf,TRUE,TRUE,TRUE,251,365
fonts/ilsscrp.ttf,TRUE,TRUE,TRUE,249,358
fonts/IMFeDPit28P.ttf,TRUE,TRUE,TRUE,269,374
fonts/IMFeDPrm28P.ttf,TRUE,TRUE,TRUE,268,373
fonts/IMFeDPsc28P.ttf,TRUE,TRUE,TRUE,268,372
fonts/IMFeENit29P.ttf,TRUE,TRUE,TRUE,266,376
fonts/IMFeENrm29P.ttf,TRUE,TRUE,TRUE,267,368
fonts/IMFeENsc29P.ttf,TRUE,TRUE,TRUE,267,368
